time,DRN01,DRN02,DRN03,DRN04,DRN05,DRN06,DRN07,DRN08,DRN09,DRN10,DRN11,DRN12,DRN13,DRN14,DRN15,DRN16,DRN17,DRN18
8765.400000000,-92889.,-0.86105E+06,-0.17514E+06,-0.13263E+07,-0.63237E+07,-0.63793E+06,-0.28575E+07,-0.26091E+07,-0.16731E+08,-5052.8,-0.59962E+07,-0.27604E+07,-0.10356E+08,-0.60357E+07,-0.16694E+07,-0.21495E+07,-0.50170E+07,-0.18442E+07
8796.400000000,-90171.,-0.83178E+06,-0.16659E+06,-0.12677E+07,-0.59495E+07,-0.62234E+06,-0.25847E+07,-0.24192E+07,-0.15418E+08,-8863.0,-0.53035E+07,-0.21514E+07,-0.96335E+07,-0.51762E+07,-0.16018E+07,-0.14800E+07,-0.41885E+07,-0.17260E+07
8827.400000000,-87530.,-0.80414E+06,-0.15872E+06,-0.12126E+07,-0.56284E+07,-0.60781E+06,-0.23685E+07,-0.22638E+07,-0.14582E+08,-11443.,-0.49016E+07,-0.18286E+07,-0.90715E+07,-0.45049E+07,-0.15397E+07,-0.12064E+07,-0.36818E+07,-0.16164E+07
8855.400000000,-85166.,-0.78018E+06,-0.15211E+06,-0.11651E+07,-0.53741E+07,-0.59540E+06,-0.22058E+07,-0.21433E+07,-0.14028E+08,-12940.,-0.46404E+07,-0.16645E+07,-0.85314E+07,-0.40529E+07,-0.14872E+07,-0.10801E+07,-0.33681E+07,-0.15237E+07
8886.400000000,-82628.,-0.75478E+06,-0.14535E+06,-0.11156E+07,-0.51261E+07,-0.58244E+06,-0.20686E+07,-0.20408E+07,-0.13566E+08,-13751.,-0.44111E+07,-0.15443E+07,-0.80107E+07,-0.36492E+07,-0.14325E+07,-0.10085E+07,-0.31475E+07,-0.14314E+07
8916.400000000,-82789.,-0.73126E+06,-0.14036E+06,-0.11207E+07,-0.48555E+07,-0.57325E+06,-0.19179E+07,-0.19802E+07,-0.12920E+08,-12602.,-0.40837E+07,-0.13170E+07,-0.84052E+07,-0.34644E+07,-0.14141E+07,-0.10225E+07,-0.41786E+07,-0.13418E+07
8947.400000000,-87613.,-0.77108E+06,-0.15265E+06,-0.11929E+07,-0.52946E+07,-0.59348E+06,-0.22829E+07,-0.23132E+07,-0.17091E+08,-17015.,-0.54375E+07,-0.35256E+07,-0.91332E+07,-0.43614E+07,-0.14810E+07,-0.23159E+07,-0.53613E+07,-0.14255E+07
8977.400000000,-90923.,-0.82117E+06,-0.16344E+06,-0.12535E+07,-0.57802E+07,-0.61560E+06,-0.27190E+07,-0.25308E+07,-0.19893E+08,-16692.,-0.67675E+07,-0.48032E+07,-0.99973E+07,-0.53604E+07,-0.15853E+07,-0.34403E+07,-0.62777E+07,-0.15553E+07
9008.400000000,-93373.,-0.86493E+06,-0.17318E+06,-0.13100E+07,-0.63450E+07,-0.63372E+06,-0.32256E+07,-0.26481E+07,-0.22040E+08,-12120.,-0.78325E+07,-0.52793E+07,-0.10758E+08,-0.62618E+07,-0.17331E+07,-0.49026E+07,-0.70456E+07,-0.17469E+07
9039.400000000,-95006.,-0.89575E+06,-0.18243E+06,-0.13781E+07,-0.67259E+07,-0.64303E+06,-0.34403E+07,-0.28906E+07,-0.22114E+08,-9314.2,-0.81063E+07,-0.56138E+07,-0.11364E+08,-0.70914E+07,-0.18346E+07,-0.55944E+07,-0.74019E+07,-0.18897E+07
9069.400000000,-96146.,-0.90491E+06,-0.18451E+06,-0.13903E+07,-0.68088E+07,-0.64834E+06,-0.34541E+07,-0.29005E+07,-0.21311E+08,-3588.0,-0.78987E+07,-0.49869E+07,-0.11529E+08,-0.71485E+07,-0.18256E+07,-0.49814E+07,-0.71573E+07,-0.19454E+07
9100.400000000,-97636.,-0.90618E+06,-0.18315E+06,-0.13617E+07,-0.67093E+07,-0.64173E+06,-0.33150E+07,-0.27736E+07,-0.19543E+08,-1614.3,-0.72071E+07,-0.42553E+07,-0.11268E+08,-0.69842E+07,-0.17675E+07,-0.40470E+07,-0.64154E+07,-0.19300E+07
9130.400000000,-94842.,-0.86640E+06,-0.17355E+06,-0.13009E+07,-0.62823E+07,-0.62581E+06,-0.29003E+07,-0.25246E+07,-0.16831E+08,-6695.9,-0.59610E+07,-0.27369E+07,-0.10402E+08,-0.59554E+07,-0.16907E+07,-0.22094E+07,-0.50137E+07,-0.18079E+07
9161.400000000,-92104.,-0.83647E+06,-0.16499E+06,-0.12427E+07,-0.59123E+07,-0.61072E+06,-0.26022E+07,-0.23475E+07,-0.15405E+08,-11143.,-0.52689E+07,-0.21074E+07,-0.99195E+07,-0.50992E+07,-0.16216E+07,-0.14878E+07,-0.41938E+07,-0.16925E+07
9192.400000000,-89463.,-0.80864E+06,-0.15728E+06,-0.11880E+07,-0.55972E+07,-0.59676E+06,-0.23718E+07,-0.22039E+07,-0.14546E+08,-14214.,-0.48658E+07,-0.17949E+07,-0.91584E+07,-0.44438E+07,-0.15591E+07,-0.12033E+07,-0.36909E+07,-0.15859E+07
9220.400000000,-87047.,-0.78460E+06,-0.15073E+06,-0.11410E+07,-0.53481E+07,-0.58481E+06,-0.22003E+07,-0.20914E+07,-0.14002E+08,-16037.,-0.46020E+07,-0.16296E+07,-0.85258E+07,-0.40007E+07,-0.15055E+07,-0.10759E+07,-0.33770E+07,-0.14959E+07
9251.400000000,-84494.,-0.75964E+06,-0.14419E+06,-0.10920E+07,-0.51103E+07,-0.57261E+06,-0.20620E+07,-0.20145E+07,-0.13593E+08,-17128.,-0.43872E+07,-0.15286E+07,-0.82275E+07,-0.36080E+07,-0.14494E+07,-0.10098E+07,-0.31550E+07,-0.14044E+07
9281.400000000,-87086.,-0.76987E+06,-0.14602E+06,-0.10935E+07,-0.51707E+07,-0.58274E+06,-0.22180E+07,-0.20859E+07,-0.15539E+08,-17691.,-0.49596E+07,-0.23515E+07,-0.83212E+07,-0.38517E+07,-0.14188E+07,-0.15165E+07,-0.39312E+07,-0.13560E+07
9312.400000000,-92263.,-0.81195E+06,-0.15742E+06,-0.11723E+07,-0.56297E+07,-0.60663E+06,-0.25115E+07,-0.24229E+07,-0.18485E+08,-20662.,-0.60954E+07,-0.43473E+07,-0.91415E+07,-0.48389E+07,-0.15240E+07,-0.28029E+07,-0.51789E+07,-0.14765E+07
9342.400000000,-94913.,-0.85314E+06,-0.16629E+06,-0.12338E+07,-0.60386E+07,-0.62687E+06,-0.28636E+07,-0.25996E+07,-0.20070E+08,-22807.,-0.68976E+07,-0.49077E+07,-0.97822E+07,-0.58088E+07,-0.16438E+07,-0.37833E+07,-0.59705E+07,-0.16101E+07
9373.400000000,-97403.,-0.88752E+06,-0.17525E+06,-0.12944E+07,-0.64787E+07,-0.63937E+06,-0.32817E+07,-0.27060E+07,-0.21108E+08,-19968.,-0.77273E+07,-0.53354E+07,-0.10633E+08,-0.66417E+07,-0.18204E+07,-0.52451E+07,-0.70164E+07,-0.18032E+07
9404.400000000,-99372.,-0.91936E+06,-0.18429E+06,-0.13545E+07,-0.68486E+07,-0.65110E+06,-0.35287E+07,-0.28690E+07,-0.21463E+08,-17099.,-0.81606E+07,-0.54823E+07,-0.11308E+08,-0.74317E+07,-0.19729E+07,-0.60501E+07,-0.76020E+07,-0.19647E+07
9434.400000000,-0.10109E+06,-0.93531E+06,-0.18788E+06,-0.13783E+07,-0.69962E+07,-0.65890E+06,-0.35763E+07,-0.29192E+07,-0.20563E+08,-13070.,-0.80187E+07,-0.51588E+07,-0.11650E+08,-0.75273E+07,-0.19870E+07,-0.55460E+07,-0.76409E+07,-0.20555E+07
9465.400000000,-0.10279E+06,-0.92847E+06,-0.18616E+06,-0.13630E+07,-0.68970E+07,-0.65856E+06,-0.33137E+07,-0.28397E+07,-0.19117E+08,-14214.,-0.71662E+07,-0.45105E+07,-0.11410E+08,-0.72015E+07,-0.19320E+07,-0.41931E+07,-0.68055E+07,-0.20316E+07
9495.400000000,-99914.,-0.88813E+06,-0.17649E+06,-0.13038E+07,-0.64597E+07,-0.64181E+06,-0.29056E+07,-0.25698E+07,-0.16790E+08,-18050.,-0.59585E+07,-0.28303E+07,-0.10439E+08,-0.61418E+07,-0.18488E+07,-0.22892E+07,-0.52400E+07,-0.19057E+07
9526.400000000,-97033.,-0.85843E+06,-0.16779E+06,-0.12466E+07,-0.60820E+07,-0.62595E+06,-0.26209E+07,-0.23857E+07,-0.15457E+08,-21121.,-0.52611E+07,-0.21634E+07,-0.95761E+07,-0.52576E+07,-0.17715E+07,-0.15269E+07,-0.43216E+07,-0.17857E+07
9557.400000000,-94245.,-0.83032E+06,-0.15987E+06,-0.11928E+07,-0.57567E+07,-0.61123E+06,-0.23975E+07,-0.22347E+07,-0.14628E+08,-23077.,-0.48817E+07,-0.18252E+07,-0.90256E+07,-0.45705E+07,-0.17004E+07,-0.12266E+07,-0.37653E+07,-0.16742E+07
9586.400000000,-91643.,-0.80522E+06,-0.15305E+06,-0.11448E+07,-0.54923E+07,-0.59828E+06,-0.22258E+07,-0.21161E+07,-0.14076E+08,-24058.,-0.46234E+07,-0.16568E+07,-0.84434E+07,-0.40873E+07,-0.16379E+07,-0.10869E+07,-0.34164E+07,-0.15769E+07
9617.400000000,-89177.,-0.78071E+06,-0.14708E+06,-0.10972E+07,-0.52557E+07,-0.58581E+06,-0.20935E+07,-0.20449E+07,-0.13823E+08,-23741.,-0.44516E+07,-0.15908E+07,-0.81643E+07,-0.37344E+07,-0.15772E+07,-0.10642E+07,-0.31820E+07,-0.14839E+07
9647.400000000,-91360.,-0.79837E+06,-0.14950E+06,-0.10741E+07,-0.54664E+07,-0.59328E+06,-0.23216E+07,-0.20538E+07,-0.16544E+08,-22865.,-0.53194E+07,-0.22148E+07,-0.81408E+07,-0.40738E+07,-0.15962E+07,-0.15800E+07,-0.40998E+07,-0.15055E+07
9678.400000000,-94725.,-0.83940E+06,-0.15486E+06,-0.10667E+07,-0.58725E+07,-0.61662E+06,-0.26705E+07,-0.21408E+07,-0.19081E+08,-25942.,-0.63399E+07,-0.36829E+07,-0.84824E+07,-0.46650E+07,-0.16950E+07,-0.22817E+07,-0.51868E+07,-0.16115E+07
9708.400000000,-97331.,-0.86911E+06,-0.16513E+06,-0.11274E+07,-0.63888E+07,-0.63386E+06,-0.30801E+07,-0.23084E+07,-0.21186E+08,-22143.,-0.75068E+07,-0.44671E+07,-0.94012E+07,-0.54863E+07,-0.18468E+07,-0.33536E+07,-0.64051E+07,-0.17813E+07
9739.400000000,-99450.,-0.89960E+06,-0.17472E+06,-0.11899E+07,-0.68427E+07,-0.64925E+06,-0.34263E+07,-0.24713E+07,-0.21904E+08,-15909.,-0.81021E+07,-0.50775E+07,-0.10290E+08,-0.63305E+07,-0.20076E+07,-0.46723E+07,-0.71651E+07,-0.19610E+07
9770.400000000,-0.10113E+06,-0.93108E+06,-0.18405E+06,-0.12651E+07,-0.71730E+07,-0.65998E+06,-0.36082E+07,-0.27089E+07,-0.21786E+08,-12361.,-0.83546E+07,-0.51859E+07,-0.10930E+08,-0.72803E+07,-0.21437E+07,-0.57352E+07,-0.75585E+07,-0.21077E+07
9800.400000000,-0.10245E+06,-0.94285E+06,-0.18623E+06,-0.12857E+07,-0.72404E+07,-0.66650E+06,-0.35870E+07,-0.27605E+07,-0.20539E+08,-7290.9,-0.80351E+07,-0.46562E+07,-0.11105E+08,-0.73675E+07,-0.21138E+07,-0.51613E+07,-0.72894E+07,-0.21332E+07
9831.400000000,-0.10183E+06,-0.92058E+06,-0.18216E+06,-0.12861E+07,-0.69536E+07,-0.66203E+06,-0.32348E+07,-0.26859E+07,-0.18136E+08,-9042.7,-0.69577E+07,-0.36732E+07,-0.10919E+08,-0.68030E+07,-0.20600E+07,-0.36546E+07,-0.65858E+07,-0.20600E+07
9861.400000000,-99046.,-0.88420E+06,-0.17301E+06,-0.12302E+07,-0.65190E+07,-0.64508E+06,-0.28520E+07,-0.24597E+07,-0.16285E+08,-14329.,-0.59333E+07,-0.24964E+07,-0.10081E+08,-0.58032E+07,-0.19722E+07,-0.20309E+07,-0.50897E+07,-0.19274E+07
9892.400000000,-96348.,-0.85405E+06,-0.16459E+06,-0.11765E+07,-0.61399E+07,-0.62908E+06,-0.25808E+07,-0.22834E+07,-0.15186E+08,-18478.,-0.52651E+07,-0.19534E+07,-0.94172E+07,-0.49819E+07,-0.18875E+07,-0.14128E+07,-0.42152E+07,-0.18060E+07
9923.400000000,-93773.,-0.82634E+06,-0.15687E+06,-0.11257E+07,-0.58127E+07,-0.61425E+06,-0.23626E+07,-0.21391E+07,-0.14474E+08,-20486.,-0.48855E+07,-0.16812E+07,-0.87211E+07,-0.43682E+07,-0.18102E+07,-0.11616E+07,-0.36805E+07,-0.16940E+07
9951.400000000,-91438.,-0.80238E+06,-0.15039E+06,-0.10820E+07,-0.55543E+07,-0.60162E+06,-0.22051E+07,-0.20537E+07,-0.13989E+08,-21547.,-0.46465E+07,-0.15427E+07,-0.81506E+07,-0.39409E+07,-0.17459E+07,-0.10510E+07,-0.33521E+07,-0.15994E+07
9982.400000000,-88843.,-0.77730E+06,-0.14446E+06,-0.10444E+07,-0.53072E+07,-0.58841E+06,-0.20750E+07,-0.19873E+07,-0.13629E+08,-22015.,-0.44827E+07,-0.14520E+07,-0.76875E+07,-0.36358E+07,-0.16792E+07,-0.10582E+07,-0.31159E+07,-0.15038E+07
10012.40000000,-90070.,-0.79184E+06,-0.15095E+06,-0.11072E+07,-0.55898E+07,-0.59865E+06,-0.22749E+07,-0.21898E+07,-0.16320E+08,-23136.,-0.53313E+07,-0.27495E+07,-0.81842E+07,-0.42284E+07,-0.17161E+07,-0.19767E+07,-0.42150E+07,-0.15537E+07
10043.40000000,-93206.,-0.84032E+06,-0.16128E+06,-0.11939E+07,-0.60514E+07,-0.62339E+06,-0.27342E+07,-0.24587E+07,-0.19262E+08,-11047.,-0.65777E+07,-0.41813E+07,-0.90365E+07,-0.52204E+07,-0.17213E+07,-0.32664E+07,-0.55331E+07,-0.16361E+07
10073.40000000,-95519.,-0.87847E+06,-0.16898E+06,-0.12517E+07,-0.63844E+07,-0.63487E+06,-0.31793E+07,-0.25579E+07,-0.20618E+08,0.0000,-0.76479E+07,-0.44059E+07,-0.10010E+08,-0.59287E+07,-0.17349E+07,-0.43497E+07,-0.68832E+07,-0.17262E+07
10104.40000000,-96724.,-0.87504E+06,-0.17067E+06,-0.13041E+07,-0.63996E+07,-0.63370E+06,-0.33488E+07,-0.25171E+07,-0.19295E+08,0.0000,-0.75184E+07,-0.36996E+07,-0.10880E+08,-0.63925E+07,-0.17191E+07,-0.50026E+07,-0.73676E+07,-0.17898E+07
10135.40000000,-98569.,-0.89412E+06,-0.17583E+06,-0.13468E+07,-0.65090E+07,-0.64042E+06,-0.35275E+07,-0.26016E+07,-0.19693E+08,0.0000,-0.79542E+07,-0.40955E+07,-0.11572E+08,-0.69581E+07,-0.17062E+07,-0.54997E+07,-0.78739E+07,-0.18403E+07
10165.40000000,-99253.,-0.87708E+06,-0.17937E+06,-0.13567E+07,-0.66302E+07,-0.65446E+06,-0.31354E+07,-0.26955E+07,-0.18782E+08,0.0000,-0.70610E+07,-0.46015E+07,-0.11869E+08,-0.68974E+07,-0.16368E+07,-0.47539E+07,-0.75748E+07,-0.18489E+07
10196.40000000,-97602.,-0.84085E+06,-0.17073E+06,-0.13019E+07,-0.63087E+07,-0.64082E+06,-0.27315E+07,-0.24544E+07,-0.15916E+08,0.0000,-0.56346E+07,-0.29499E+07,-0.11100E+08,-0.60380E+07,-0.15553E+07,-0.27359E+07,-0.64536E+07,-0.17470E+07
10226.40000000,-94874.,-0.81175E+06,-0.16267E+06,-0.12396E+07,-0.59043E+07,-0.62459E+06,-0.24547E+07,-0.22686E+07,-0.14383E+08,0.0000,-0.49510E+07,-0.20940E+07,-0.10225E+08,-0.51690E+07,-0.14871E+07,-0.16645E+07,-0.50381E+07,-0.16311E+07
10257.40000000,-92192.,-0.78549E+06,-0.15512E+06,-0.11807E+07,-0.55620E+07,-0.60925E+06,-0.22373E+07,-0.21199E+07,-0.13546E+08,0.0000,-0.45958E+07,-0.16973E+07,-0.93663E+07,-0.44913E+07,-0.14249E+07,-0.12549E+07,-0.41991E+07,-0.15245E+07
10288.40000000,-89572.,-0.76082E+06,-0.14812E+06,-0.11256E+07,-0.52750E+07,-0.59501E+06,-0.20622E+07,-0.20256E+07,-0.12995E+08,0.0000,-0.43359E+07,-0.15018E+07,-0.86835E+07,-0.39924E+07,-0.13679E+07,-0.10836E+07,-0.36802E+07,-0.14302E+07
10316.40000000,-87078.,-0.73946E+06,-0.14221E+06,-0.10786E+07,-0.50508E+07,-0.58285E+06,-0.19465E+07,-0.19538E+07,-0.12649E+08,0.0000,-0.41501E+07,-0.13988E+07,-0.83020E+07,-0.36191E+07,-0.13209E+07,-0.10079E+07,-0.33635E+07,-0.13523E+07
10347.40000000,-84391.,-0.71725E+06,-0.13673E+06,-0.10381E+07,-0.48405E+07,-0.57049E+06,-0.18395E+07,-0.19011E+07,-0.12412E+08,0.0000,-0.40623E+07,-0.13493E+07,-0.80015E+07,-0.33346E+07,-0.12732E+07,-0.99712E+06,-0.31495E+07,-0.12742E+07
10377.40000000,-86028.,-0.73429E+06,-0.14356E+06,-0.10821E+07,-0.50846E+07,-0.58424E+06,-0.20458E+07,-0.20955E+07,-0.15317E+08,0.0000,-0.49150E+07,-0.26130E+07,-0.82992E+07,-0.39135E+07,-0.12887E+07,-0.18670E+07,-0.41178E+07,-0.13051E+07
10408.40000000,-88838.,-0.77352E+06,-0.15311E+06,-0.11484E+07,-0.55651E+07,-0.59910E+06,-0.24761E+07,-0.23083E+07,-0.18337E+08,0.0000,-0.61742E+07,-0.37130E+07,-0.90987E+07,-0.47231E+07,-0.14029E+07,-0.30345E+07,-0.54604E+07,-0.14263E+07
10438.40000000,-90927.,-0.79332E+06,-0.15985E+06,-0.12041E+07,-0.58829E+07,-0.61436E+06,-0.28385E+07,-0.24213E+07,-0.19773E+08,0.0000,-0.70519E+07,-0.43544E+07,-0.10033E+08,-0.55218E+07,-0.14813E+07,-0.41508E+07,-0.68265E+07,-0.15456E+07
10469.40000000,-92429.,-0.79569E+06,-0.16253E+06,-0.12576E+07,-0.60380E+07,-0.62458E+06,-0.29454E+07,-0.23945E+07,-0.18934E+08,0.0000,-0.69117E+07,-0.42185E+07,-0.10940E+08,-0.59967E+07,-0.15631E+07,-0.48643E+07,-0.73480E+07,-0.16699E+07
10500.40000000,-94418.,-0.82877E+06,-0.16962E+06,-0.12967E+07,-0.63489E+07,-0.63860E+06,-0.31831E+07,-0.25271E+07,-0.19656E+08,0.0000,-0.75539E+07,-0.46305E+07,-0.11679E+08,-0.64939E+07,-0.15943E+07,-0.52565E+07,-0.80063E+07,-0.17560E+07
10530.40000000,-96369.,-0.85258E+06,-0.17328E+06,-0.13062E+07,-0.65660E+07,-0.64934E+06,-0.32789E+07,-0.26273E+07,-0.19394E+08,0.0000,-0.75807E+07,-0.48115E+07,-0.11969E+08,-0.63679E+07,-0.15705E+07,-0.45417E+07,-0.79188E+07,-0.18021E+07
10561.40000000,-94999.,-0.81130E+06,-0.16588E+06,-0.12539E+07,-0.63098E+07,-0.64353E+06,-0.27667E+07,-0.23536E+07,-0.15691E+08,0.0000,-0.58721E+07,-0.32960E+07,-0.11448E+08,-0.57546E+07,-0.14836E+07,-0.27616E+07,-0.70897E+07,-0.17410E+07
10591.40000000,-91998.,-0.78196E+06,-0.15828E+06,-0.11911E+07,-0.58805E+07,-0.62575E+06,-0.24411E+07,-0.21875E+07,-0.14150E+08,0.0000,-0.51006E+07,-0.21543E+07,-0.10606E+08,-0.49312E+07,-0.14170E+07,-0.16556E+07,-0.54072E+07,-0.16216E+07
10622.40000000,-89189.,-0.75578E+06,-0.15099E+06,-0.11327E+07,-0.55240E+07,-0.60939E+06,-0.21992E+07,-0.20766E+07,-0.13342E+08,0.0000,-0.46252E+07,-0.16737E+07,-0.99676E+07,-0.43021E+07,-0.13575E+07,-0.12358E+07,-0.44364E+07,-0.15153E+07
10653.40000000,-86522.,-0.73178E+06,-0.14421E+06,-0.10786E+07,-0.52279E+07,-0.59448E+06,-0.20247E+07,-0.19888E+07,-0.12847E+08,0.0000,-0.43443E+07,-0.14414E+07,-0.91734E+07,-0.38338E+07,-0.13034E+07,-0.10729E+07,-0.38493E+07,-0.14208E+07
10681.40000000,-84141.,-0.71133E+06,-0.13843E+06,-0.10325E+07,-0.49977E+07,-0.58189E+06,-0.19018E+07,-0.19177E+07,-0.12524E+08,0.0000,-0.41453E+07,-0.13315E+07,-0.86065E+07,-0.34850E+07,-0.12578E+07,-0.99891E+06,-0.34958E+07,-0.13418E+07
10712.40000000,-81677.,-0.69000E+06,-0.13317E+06,-0.98844E+06,-0.47882E+07,-0.56911E+06,-0.17906E+07,-0.18547E+07,-0.12320E+08,0.0000,-0.40810E+07,-0.12700E+07,-0.80458E+07,-0.32721E+07,-0.12114E+07,-0.10355E+07,-0.32429E+07,-0.12636E+07
10742.40000000,-83018.,-0.69803E+06,-0.14099E+06,-0.10276E+07,-0.51248E+07,-0.57634E+06,-0.20447E+07,-0.19917E+07,-0.15331E+08,0.0000,-0.50483E+07,-0.23686E+07,-0.85402E+07,-0.39701E+07,-0.12390E+07,-0.21498E+07,-0.45990E+07,-0.13153E+07
10773.40000000,-87076.,-0.74624E+06,-0.15245E+06,-0.10890E+07,-0.55838E+07,-0.59837E+06,-0.24234E+07,-0.22520E+07,-0.17574E+08,0.0000,-0.60329E+07,-0.41513E+07,-0.94674E+07,-0.48822E+07,-0.12742E+07,-0.34601E+07,-0.59792E+07,-0.14039E+07
10803.40000000,-88468.,-0.75357E+06,-0.15806E+06,-0.11479E+07,-0.57910E+07,-0.60612E+06,-0.26227E+07,-0.22659E+07,-0.18253E+08,0.0000,-0.65009E+07,-0.40659E+07,-0.10362E+08,-0.55428E+07,-0.13422E+07,-0.45343E+07,-0.71275E+07,-0.14987E+07
10834.40000000,-91594.,-0.78631E+06,-0.16651E+06,-0.12092E+07,-0.61155E+07,-0.62426E+06,-0.29616E+07,-0.24185E+07,-0.19764E+08,0.0000,-0.73507E+07,-0.49299E+07,-0.11310E+08,-0.62319E+07,-0.14080E+07,-0.54003E+07,-0.77598E+07,-0.15962E+07
10865.40000000,-92929.,-0.78870E+06,-0.17066E+06,-0.12502E+07,-0.62291E+07,-0.63089E+06,-0.30606E+07,-0.24837E+07,-0.19320E+08,0.0000,-0.73797E+07,-0.47421E+07,-0.11910E+08,-0.66468E+07,-0.14277E+07,-0.54946E+07,-0.80955E+07,-0.16497E+07
10895.40000000,-94534.,-0.79898E+06,-0.17236E+06,-0.12433E+07,-0.63067E+07,-0.63577E+06,-0.30787E+07,-0.24994E+07,-0.18440E+08,0.0000,-0.71638E+07,-0.45789E+07,-0.11937E+08,-0.65780E+07,-0.13950E+07,-0.46622E+07,-0.76564E+07,-0.16596E+07
10926.40000000,-93835.,-0.76616E+06,-0.16730E+06,-0.11959E+07,-0.61173E+07,-0.63373E+06,-0.25991E+07,-0.23005E+07,-0.15600E+08,0.0000,-0.57315E+07,-0.35023E+07,-0.11447E+08,-0.60570E+07,-0.13507E+07,-0.30369E+07,-0.69169E+07,-0.16251E+07
10956.40000000,-90902.,-0.73942E+06,-0.15914E+06,-0.11372E+07,-0.57126E+07,-0.61680E+06,-0.23049E+07,-0.21549E+07,-0.14065E+08,0.0000,-0.49611E+07,-0.22397E+07,-0.10582E+08,-0.51640E+07,-0.12921E+07,-0.17801E+07,-0.53276E+07,-0.15214E+07
10987.40000000,-88086.,-0.71527E+06,-0.15154E+06,-0.10820E+07,-0.53714E+07,-0.60109E+06,-0.20831E+07,-0.20486E+07,-0.13228E+08,0.0000,-0.45177E+07,-0.17101E+07,-0.10031E+08,-0.44727E+07,-0.12390E+07,-0.12879E+07,-0.44020E+07,-0.14247E+07
